../sets/biodeg.csv; 
[150, 100, 50]_relu; [150, 100, 50]_tanh; [100, 50, 10]_relu; [100, 50, 10]_tanh; [100, 50]_relu; [100, 50]_tanh; [70, 35]_relu; [70, 35]_tanh; [30, 10]_relu; [30, 10]_tanh; GaussianNB; BernoulliNB; knn_2; knn_3; knn_5; knn_10; knn_15; 
86.75078864353313; 87.69716088328076; 87.38170347003155; 83.2807570977918; 87.38170347003155; 81.70347003154575; 87.38170347003155; 84.22712933753942; 87.06624605678233; 86.75078864353313; 69.08517350157729; 76.97160883280758; 82.64984227129337; 81.38801261829653; 83.91167192429022; 82.64984227129337; 80.7570977917981; 
85.48895899053628; 83.59621451104101; 82.96529968454259; 84.85804416403786; 85.17350157728707; 80.4416403785489; 86.75078864353313; 82.33438485804416; 84.85804416403786; 83.2807570977918; 71.29337539432177; 77.60252365930599; 79.81072555205047; 80.12618296529969; 78.86435331230284; 79.49526813880126; 79.17981072555204; 
88.01261829652996; 83.2807570977918; 88.32807570977917; 85.17350157728707; 84.54258675078864; 87.38170347003155; 87.06624605678233; 85.48895899053628; 85.8044164037855; 84.85804416403786; 69.71608832807571; 77.60252365930599; 80.12618296529969; 80.12618296529969; 79.17981072555204; 78.54889589905363; 79.49526813880126; 
85.17350157728707; 82.33438485804416; 86.1198738170347; 82.33438485804416; 85.48895899053628; 85.17350157728707; 85.8044164037855; 81.70347003154575; 85.17350157728707; 86.43533123028391; 73.50157728706624; 81.38801261829653; 82.01892744479495; 81.07255520504731; 81.38801261829653; 79.81072555205047; 79.49526813880126; 
87.69716088328076; 85.8044164037855; 87.06624605678233; 85.48895899053628; 85.8044164037855; 84.54258675078864; 87.38170347003155; 86.43533123028391; 85.17350157728707; 86.1198738170347; 70.66246056782335; 76.65615141955836; 84.54258675078864; 83.59621451104101; 80.12618296529969; 79.81072555205047; 77.60252365930599; 
84.85804416403786; 81.38801261829653; 85.8044164037855; 83.91167192429022; 85.48895899053628; 80.4416403785489; 85.17350157728707; 83.2807570977918; 84.85804416403786; 81.38801261829653; 72.87066246056783; 80.12618296529969; 79.81072555205047; 78.86435331230284; 78.23343848580441; 78.54889589905363; 76.97160883280758; 
85.17350157728707; 84.22712933753942; 82.01892744479495; 84.85804416403786; 84.54258675078864; 84.22712933753942; 85.17350157728707; 85.8044164037855; 84.22712933753942; 83.2807570977918; 64.98422712933754; 74.44794952681389; 77.60252365930599; 75.39432176656152; 76.97160883280758; 76.34069400630915; 75.0788643533123; 
84.54258675078864; 85.17350157728707; 84.54258675078864; 84.54258675078864; 83.2807570977918; 79.81072555205047; 84.22712933753942; 82.01892744479495; 83.59621451104101; 83.59621451104101; 67.19242902208202; 77.91798107255521; 78.54889589905363; 80.7570977917981; 80.7570977917981; 78.23343848580441; 78.23343848580441; 
84.22712933753942; 82.96529968454259; 84.54258675078864; 82.96529968454259; 84.54258675078864; 82.33438485804416; 82.96529968454259; 79.81072555205047; 84.85804416403786; 81.38801261829653; 71.60883280757098; 78.23343848580441; 79.49526813880126; 78.54889589905363; 79.81072555205047; 77.60252365930599; 75.70977917981072; 
85.17350157728707; 82.01892744479495; 85.17350157728707; 82.33438485804416; 83.59621451104101; 81.38801261829653; 83.91167192429022; 82.64984227129337; 84.54258675078864; 83.2807570977918; 71.29337539432177; 77.60252365930599; 80.7570977917981; 82.33438485804416; 82.01892744479495; 80.4416403785489; 80.12618296529969; 
88.01261829652996; 88.95899053627761; 87.69716088328076; 85.8044164037855; 88.01261829652996; 81.70347003154575; 86.43533123028391; 83.91167192429022; 87.69716088328076; 87.38170347003155; 70.66246056782335; 79.49526813880126; 80.7570977917981; 83.59621451104101; 82.96529968454259; 84.85804416403786; 85.17350157728707; 
87.38170347003155; 84.85804416403786; 89.90536277602523; 86.75078864353313; 87.06624605678233; 88.32807570977917; 88.32807570977917; 85.8044164037855; 88.01261829652996; 85.48895899053628; 75.39432176656152; 81.07255520504731; 79.49526813880126; 82.33438485804416; 81.70347003154575; 81.07255520504731; 79.49526813880126; 
87.69716088328076; 84.22712933753942; 88.01261829652996; 81.38801261829653; 88.32807570977917; 88.01261829652996; 88.01261829652996; 87.69716088328076; 86.43533123028391; 87.06624605678233; 71.92429022082018; 77.91798107255521; 83.59621451104101; 83.91167192429022; 83.59621451104101; 82.01892744479495; 79.49526813880126; 
86.1198738170347; 82.96529968454259; 85.48895899053628; 82.96529968454259; 86.1198738170347; 83.2807570977918; 87.38170347003155; 84.54258675078864; 86.75078864353313; 83.91167192429022; 69.4006309148265; 82.64984227129337; 83.2807570977918; 84.85804416403786; 84.85804416403786; 82.96529968454259; 81.70347003154575; 
80.7570977917981; 79.49526813880126; 80.4416403785489; 81.07255520504731; 81.38801261829653; 79.49526813880126; 80.7570977917981; 80.12618296529969; 80.4416403785489; 81.07255520504731; 65.61514195583597; 74.44794952681389; 77.91798107255521; 75.70977917981072; 75.70977917981072; 76.02523659305994; 73.81703470031546; 
86.1198738170347; 84.54258675078864; 87.06624605678233; 83.91167192429022; 87.06624605678233; 82.96529968454259; 87.38170347003155; 85.17350157728707; 86.43533123028391; 88.32807570977917; 69.4006309148265; 80.12618296529969; 82.64984227129337; 82.33438485804416; 81.38801261829653; 80.7570977917981; 79.81072555205047; 
86.1198738170347; 84.54258675078864; 83.91167192429022; 81.70347003154575; 84.22712933753942; 83.91167192429022; 85.48895899053628; 85.8044164037855; 85.17350157728707; 85.48895899053628; 70.66246056782335; 78.86435331230284; 81.70347003154575; 80.7570977917981; 79.49526813880126; 79.81072555205047; 80.12618296529969; 
83.91167192429022; 85.8044164037855; 84.22712933753942; 87.06624605678233; 84.22712933753942; 86.1198738170347; 87.69716088328076; 82.64984227129337; 85.17350157728707; 85.17350157728707; 72.2397476340694; 77.60252365930599; 78.86435331230284; 80.12618296529969; 77.91798107255521; 75.39432176656152; 75.39432176656152; 
87.06624605678233; 86.75078864353313; 84.85804416403786; 85.8044164037855; 86.1198738170347; 86.43533123028391; 86.1198738170347; 86.75078864353313; 87.69716088328076; 82.96529968454259; 70.97791798107255; 78.23343848580441; 82.01892744479495; 82.33438485804416; 80.12618296529969; 81.38801261829653; 77.60252365930599; 
86.75078864353313; 82.64984227129337; 86.75078864353313; 84.54258675078864; 88.95899053627761; 87.69716088328076; 85.17350157728707; 80.12618296529969; 87.06624605678233; 85.48895899053628; 71.29337539432177; 77.91798107255521; 80.12618296529969; 78.86435331230284; 81.38801261829653; 80.7570977917981; 80.4416403785489; 
87.38170347003155; 84.85804416403786; 85.8044164037855; 87.06624605678233; 87.38170347003155; 86.1198738170347; 85.8044164037855; 84.85804416403786; 87.06624605678233; 85.17350157728707; 63.722397476340696; 76.97160883280758; 81.07255520504731; 82.01892744479495; 81.38801261829653; 80.7570977917981; 81.07255520504731; 
84.85804416403786; 82.96529968454259; 84.85804416403786; 82.01892744479495; 83.91167192429022; 85.17350157728707; 85.8044164037855; 84.22712933753942; 85.17350157728707; 82.64984227129337; 65.29968454258676; 78.86435331230284; 82.64984227129337; 81.38801261829653; 79.49526813880126; 82.01892744479495; 80.4416403785489; 
87.69716088328076; 85.8044164037855; 87.69716088328076; 88.01261829652996; 87.69716088328076; 84.85804416403786; 88.95899053627761; 84.22712933753942; 89.27444794952682; 87.06624605678233; 70.34700315457413; 78.54889589905363; 83.91167192429022; 82.33438485804416; 79.17981072555204; 78.86435331230284; 76.97160883280758; 
86.1198738170347; 85.17350157728707; 85.48895899053628; 88.32807570977917; 85.48895899053628; 83.2807570977918; 83.59621451104101; 83.2807570977918; 83.91167192429022; 86.75078864353313; 70.97791798107255; 76.34069400630915; 82.96529968454259; 84.22712933753942; 82.33438485804416; 84.22712933753942; 81.38801261829653; 
86.43533123028391; 85.48895899053628; 85.48895899053628; 85.48895899053628; 85.17350157728707; 84.54258675078864; 84.22712933753942; 85.48895899053628; 84.22712933753942; 84.22712933753942; 72.55520504731862; 74.76340694006309; 81.38801261829653; 81.70347003154575; 81.38801261829653; 79.81072555205047; 77.28706624605678; 
83.2807570977918; 79.49526813880126; 82.01892744479495; 81.38801261829653; 83.59621451104101; 81.70347003154575; 82.64984227129337; 84.54258675078864; 82.96529968454259; 82.33438485804416; 70.97791798107255; 72.55520504731862; 77.60252365930599; 79.81072555205047; 77.60252365930599; 76.34069400630915; 74.44794952681389; 
84.85804416403786; 83.2807570977918; 86.1198738170347; 86.1198738170347; 87.38170347003155; 84.85804416403786; 84.85804416403786; 85.17350157728707; 87.06624605678233; 86.43533123028391; 74.13249211356468; 77.60252365930599; 83.59621451104101; 82.96529968454259; 82.96529968454259; 77.91798107255521; 75.70977917981072; 
87.69716088328076; 87.06624605678233; 88.01261829652996; 84.22712933753942; 86.75078864353313; 85.17350157728707; 89.90536277602523; 85.48895899053628; 88.01261829652996; 87.69716088328076; 70.66246056782335; 75.39432176656152; 82.33438485804416; 83.91167192429022; 85.48895899053628; 82.96529968454259; 83.59621451104101; 
87.06624605678233; 84.85804416403786; 87.06624605678233; 82.96529968454259; 86.75078864353313; 84.22712933753942; 88.01261829652996; 82.96529968454259; 87.38170347003155; 84.85804416403786; 70.97791798107255; 81.07255520504731; 76.34069400630915; 79.17981072555204; 80.12618296529969; 81.70347003154575; 82.01892744479495; 
89.58990536277602; 86.1198738170347; 87.06624605678233; 86.75078864353313; 86.75078864353313; 88.01261829652996; 87.38170347003155; 88.01261829652996; 88.32807570977917; 82.01892744479495; 70.66246056782335; 78.54889589905363; 82.64984227129337; 82.33438485804416; 82.33438485804416; 81.07255520504731; 83.59621451104101; 
84.22712933753942; 79.49526813880126; 86.75078864353313; 83.2807570977918; 86.75078864353313; 85.17350157728707; 86.1198738170347; 81.38801261829653; 86.43533123028391; 85.48895899053628; 70.66246056782335; 78.23343848580441; 81.38801261829653; 82.01892744479495; 82.96529968454259; 80.7570977917981; 79.81072555205047; 
88.32807570977917; 85.8044164037855; 87.06624605678233; 85.48895899053628; 88.01261829652996; 86.75078864353313; 88.95899053627761; 84.85804416403786; 87.69716088328076; 81.70347003154575; 68.13880126182966; 73.18611987381703; 82.96529968454259; 82.96529968454259; 80.4416403785489; 80.7570977917981; 79.49526813880126; 
83.91167192429022; 84.85804416403786; 86.1198738170347; 83.2807570977918; 85.8044164037855; 82.96529968454259; 83.91167192429022; 85.17350157728707; 85.48895899053628; 82.96529968454259; 70.03154574132492; 75.39432176656152; 82.33438485804416; 80.12618296529969; 81.70347003154575; 80.12618296529969; 78.54889589905363; 
85.8044164037855; 87.06624605678233; 85.17350157728707; 81.07255520504731; 86.75078864353313; 79.81072555205047; 87.06624605678233; 83.59621451104101; 87.06624605678233; 87.38170347003155; 69.08517350157729; 75.39432176656152; 79.81072555205047; 80.12618296529969; 79.49526813880126; 78.23343848580441; 77.28706624605678; 
90.53627760252367; 84.85804416403786; 89.90536277602523; 86.1198738170347; 89.58990536277602; 82.64984227129337; 89.90536277602523; 86.1198738170347; 89.58990536277602; 87.69716088328076; 70.34700315457413; 81.38801261829653; 82.96529968454259; 81.70347003154575; 83.2807570977918; 83.91167192429022; 82.01892744479495; 
84.22712933753942; 86.43533123028391; 85.17350157728707; 82.96529968454259; 84.22712933753942; 84.85804416403786; 85.17350157728707; 84.85804416403786; 85.48895899053628; 84.54258675078864; 71.60883280757098; 80.12618296529969; 82.96529968454259; 82.33438485804416; 80.7570977917981; 78.86435331230284; 79.17981072555204; 
83.2807570977918; 82.96529968454259; 84.54258675078864; 83.59621451104101; 83.59621451104101; 81.07255520504731; 84.54258675078864; 81.38801261829653; 84.22712933753942; 82.33438485804416; 74.76340694006309; 73.81703470031546; 80.4416403785489; 81.07255520504731; 79.17981072555204; 78.23343848580441; 76.97160883280758; 
85.17350157728707; 86.1198738170347; 87.38170347003155; 83.91167192429022; 89.27444794952682; 84.54258675078864; 86.75078864353313; 86.1198738170347; 87.69716088328076; 88.95899053627761; 75.0788643533123; 78.86435331230284; 81.07255520504731; 82.64984227129337; 83.59621451104101; 83.2807570977918; 84.54258675078864; 
88.95899053627761; 85.17350157728707; 91.48264984227129; 86.75078864353313; 89.90536277602523; 89.27444794952682; 88.95899053627761; 84.85804416403786; 90.22082018927445; 90.22082018927445; 72.87066246056783; 78.54889589905363; 85.17350157728707; 84.22712933753942; 83.59621451104101; 82.64984227129337; 80.12618296529969; 
84.54258675078864; 84.22712933753942; 84.22712933753942; 86.43533123028391; 86.43533123028391; 83.91167192429022; 84.85804416403786; 84.85804416403786; 85.17350157728707; 84.85804416403786; 75.0788643533123; 77.91798107255521; 80.7570977917981; 81.07255520504731; 78.86435331230284; 81.38801261829653; 81.07255520504731; 
86.1198738170347; 83.91167192429022; 85.48895899053628; 83.59621451104101; 84.85804416403786; 83.91167192429022; 85.17350157728707; 83.2807570977918; 84.22712933753942; 83.59621451104101; 69.71608832807571; 76.34069400630915; 78.86435331230284; 80.4416403785489; 79.81072555205047; 78.54889589905363; 76.34069400630915; 
84.22712933753942; 84.54258675078864; 83.91167192429022; 83.91167192429022; 82.33438485804416; 84.54258675078864; 85.8044164037855; 85.17350157728707; 84.22712933753942; 83.91167192429022; 72.2397476340694; 76.02523659305994; 79.81072555205047; 78.86435331230284; 78.54889589905363; 76.65615141955836; 77.28706624605678; 
85.17350157728707; 82.96529968454259; 84.85804416403786; 83.2807570977918; 83.59621451104101; 78.54889589905363; 84.22712933753942; 83.59621451104101; 85.17350157728707; 83.2807570977918; 71.29337539432177; 77.60252365930599; 78.86435331230284; 79.49526813880126; 78.86435331230284; 79.81072555205047; 81.07255520504731; 
82.96529968454259; 81.38801261829653; 83.59621451104101; 82.96529968454259; 83.91167192429022; 84.85804416403786; 84.22712933753942; 82.33438485804416; 84.85804416403786; 82.64984227129337; 72.2397476340694; 79.49526813880126; 83.91167192429022; 83.2807570977918; 82.64984227129337; 81.07255520504731; 77.28706624605678; 
86.43533123028391; 83.59621451104101; 85.17350157728707; 83.91167192429022; 86.1198738170347; 84.54258675078864; 85.8044164037855; 83.59621451104101; 85.48895899053628; 85.48895899053628; 71.92429022082018; 80.7570977917981; 83.59621451104101; 83.59621451104101; 84.85804416403786; 85.48895899053628; 82.01892744479495; 
86.75078864353313; 82.64984227129337; 84.85804416403786; 83.59621451104101; 85.48895899053628; 88.64353312302839; 84.22712933753942; 84.85804416403786; 86.43533123028391; 84.54258675078864; 68.45425867507886; 78.54889589905363; 82.01892744479495; 80.12618296529969; 79.49526813880126; 80.7570977917981; 77.60252365930599; 
84.54258675078864; 81.70347003154575; 85.17350157728707; 83.91167192429022; 86.1198738170347; 80.7570977917981; 84.22712933753942; 82.01892744479495; 86.1198738170347; 85.48895899053628; 65.29968454258676; 77.28706624605678; 80.7570977917981; 82.96529968454259; 80.12618296529969; 78.54889589905363; 76.97160883280758; 
87.38170347003155; 86.75078864353313; 84.54258675078864; 86.75078864353313; 86.75078864353313; 85.48895899053628; 87.38170347003155; 85.8044164037855; 83.59621451104101; 84.85804416403786; 74.76340694006309; 76.34069400630915; 81.07255520504731; 81.07255520504731; 80.7570977917981; 78.86435331230284; 77.91798107255521; 
85.48895899053628; 85.48895899053628; 85.17350157728707; 85.48895899053628; 85.8044164037855; 85.48895899053628; 85.48895899053628; 82.33438485804416; 84.22712933753942; 83.91167192429022; 71.92429022082018; 77.60252365930599; 78.54889589905363; 80.7570977917981; 80.4416403785489; 79.49526813880126; 77.60252365930599; 
83.2807570977918; 81.07255520504731; 82.33438485804416; 83.91167192429022; 84.85804416403786; 85.48895899053628; 84.22712933753942; 84.54258675078864; 82.96529968454259; 87.69716088328076; 67.82334384858044; 76.34069400630915; 85.48895899053628; 82.01892744479495; 82.64984227129337; 81.70347003154575; 76.34069400630915; 
84.54258675078864; 84.85804416403786; 82.64984227129337; 83.91167192429022; 82.64984227129337; 80.7570977917981; 82.96529968454259; 84.85804416403786; 83.59621451104101; 83.59621451104101; 69.71608832807571; 75.70977917981072; 77.91798107255521; 78.54889589905363; 77.60252365930599; 77.60252365930599; 75.0788643533123; 
88.95899053627761; 83.2807570977918; 88.32807570977917; 85.48895899053628; 87.06624605678233; 83.91167192429022; 88.01261829652996; 83.59621451104101; 88.32807570977917; 84.22712933753942; 71.60883280757098; 78.86435331230284; 84.22712933753942; 83.2807570977918; 83.91167192429022; 80.7570977917981; 78.23343848580441; 
88.32807570977917; 82.64984227129337; 89.90536277602523; 83.59621451104101; 88.64353312302839; 83.91167192429022; 88.32807570977917; 83.59621451104101; 88.95899053627761; 84.54258675078864; 77.28706624605678; 81.07255520504731; 80.12618296529969; 82.96529968454259; 82.64984227129337; 81.70347003154575; 79.81072555205047; 
87.69716088328076; 85.17350157728707; 87.69716088328076; 85.8044164037855; 87.06624605678233; 85.17350157728707; 85.8044164037855; 82.96529968454259; 86.75078864353313; 85.8044164037855; 72.2397476340694; 75.39432176656152; 83.2807570977918; 82.33438485804416; 80.7570977917981; 81.07255520504731; 76.97160883280758; 
86.75078864353313; 84.54258675078864; 86.75078864353313; 87.69716088328076; 87.69716088328076; 85.17350157728707; 86.75078864353313; 86.1198738170347; 86.75078864353313; 87.69716088328076; 71.60883280757098; 78.54889589905363; 84.22712933753942; 80.4416403785489; 78.23343848580441; 76.97160883280758; 76.65615141955836; 
86.75078864353313; 83.91167192429022; 85.8044164037855; 86.75078864353313; 88.32807570977917; 85.17350157728707; 87.69716088328076; 84.22712933753942; 85.17350157728707; 88.32807570977917; 67.19242902208202; 76.65615141955836; 81.38801261829653; 83.2807570977918; 79.17981072555204; 79.81072555205047; 78.54889589905363; 
88.95899053627761; 84.22712933753942; 87.69716088328076; 87.38170347003155; 87.38170347003155; 83.91167192429022; 88.64353312302839; 86.1198738170347; 90.53627760252367; 85.48895899053628; 67.82334384858044; 80.7570977917981; 81.38801261829653; 81.38801261829653; 84.85804416403786; 85.48895899053628; 84.54258675078864; 
83.2807570977918; 82.33438485804416; 86.75078864353313; 83.91167192429022; 83.91167192429022; 85.48895899053628; 82.01892744479495; 80.7570977917981; 84.22712933753942; 84.85804416403786; 74.44794952681389; 80.12618296529969; 81.07255520504731; 80.4416403785489; 82.01892744479495; 80.4416403785489; 80.7570977917981; 
87.38170347003155; 82.64984227129337; 85.8044164037855; 82.96529968454259; 87.38170347003155; 87.06624605678233; 86.1198738170347; 84.85804416403786; 87.69716088328076; 87.38170347003155; 70.03154574132492; 75.39432176656152; 84.22712933753942; 82.64984227129337; 82.01892744479495; 80.12618296529969; 77.60252365930599; 
85.17350157728707; 79.81072555205047; 84.85804416403786; 81.70347003154575; 82.96529968454259; 80.12618296529969; 82.96529968454259; 82.01892744479495; 84.85804416403786; 83.59621451104101; 70.66246056782335; 75.0788643533123; 79.17981072555204; 78.86435331230284; 76.65615141955836; 76.97160883280758; 75.0788643533123; 
87.06624605678233; 87.69716088328076; 89.27444794952682; 86.75078864353313; 89.58990536277602; 84.54258675078864; 88.32807570977917; 84.85804416403786; 90.22082018927445; 84.54258675078864; 73.50157728706624; 77.60252365930599; 83.59621451104101; 84.22712933753942; 82.64984227129337; 81.70347003154575; 80.4416403785489; 
88.32807570977917; 83.2807570977918; 84.85804416403786; 85.48895899053628; 86.1198738170347; 82.64984227129337; 85.48895899053628; 83.91167192429022; 86.1198738170347; 84.85804416403786; 68.76971608832808; 76.97160883280758; 83.91167192429022; 82.33438485804416; 82.96529968454259; 83.2807570977918; 82.33438485804416; 
84.54258675078864; 83.2807570977918; 84.54258675078864; 82.96529968454259; 85.17350157728707; 84.85804416403786; 84.22712933753942; 82.33438485804416; 85.48895899053628; 83.59621451104101; 64.03785488958991; 75.39432176656152; 82.33438485804416; 79.17981072555204; 81.38801261829653; 80.4416403785489; 79.81072555205047; 
85.8044164037855; 83.91167192429022; 86.43533123028391; 85.17350157728707; 87.38170347003155; 82.33438485804416; 84.85804416403786; 84.85804416403786; 87.69716088328076; 81.38801261829653; 71.92429022082018; 79.81072555205047; 79.17981072555204; 82.01892744479495; 82.96529968454259; 79.49526813880126; 77.91798107255521; 
89.27444794952682; 83.2807570977918; 87.38170347003155; 85.17350157728707; 88.32807570977917; 83.91167192429022; 87.38170347003155; 84.54258675078864; 87.38170347003155; 87.38170347003155; 68.76971608832808; 78.86435331230284; 83.2807570977918; 81.70347003154575; 81.70347003154575; 81.07255520504731; 80.7570977917981; 
85.48895899053628; 82.96529968454259; 85.48895899053628; 83.59621451104101; 85.17350157728707; 85.17350157728707; 85.48895899053628; 82.96529968454259; 86.1198738170347; 87.69716088328076; 71.92429022082018; 76.34069400630915; 82.96529968454259; 84.85804416403786; 82.96529968454259; 81.38801261829653; 82.01892744479495; 
82.64984227129337; 82.96529968454259; 82.96529968454259; 81.38801261829653; 82.33438485804416; 81.38801261829653; 82.96529968454259; 82.01892744479495; 85.17350157728707; 81.07255520504731; 69.4006309148265; 78.23343848580441; 80.12618296529969; 82.01892744479495; 80.12618296529969; 78.54889589905363; 77.60252365930599; 
85.17350157728707; 82.01892744479495; 85.48895899053628; 82.96529968454259; 85.17350157728707; 82.96529968454259; 86.43533123028391; 86.1198738170347; 85.17350157728707; 82.64984227129337; 69.4006309148265; 76.02523659305994; 79.49526813880126; 79.81072555205047; 76.65615141955836; 79.17981072555204; 77.60252365930599; 
83.91167192429022; 80.7570977917981; 81.70347003154575; 83.2807570977918; 82.96529968454259; 82.96529968454259; 84.54258675078864; 83.59621451104101; 82.33438485804416; 79.81072555205047; 67.19242902208202; 75.0788643533123; 81.07255520504731; 80.4416403785489; 81.07255520504731; 79.17981072555204; 76.65615141955836; 
85.48895899053628; 85.8044164037855; 86.1198738170347; 82.96529968454259; 86.1198738170347; 87.06624605678233; 85.17350157728707; 86.75078864353313; 85.48895899053628; 85.17350157728707; 73.81703470031546; 73.81703470031546; 78.23343848580441; 80.4416403785489; 80.12618296529969; 78.23343848580441; 76.65615141955836; 
86.1198738170347; 82.64984227129337; 82.64984227129337; 84.22712933753942; 83.59621451104101; 86.75078864353313; 82.64984227129337; 80.7570977917981; 85.17350157728707; 84.22712933753942; 70.34700315457413; 77.91798107255521; 82.96529968454259; 82.96529968454259; 81.38801261829653; 80.7570977917981; 78.23343848580441; 
87.38170347003155; 82.64984227129337; 87.38170347003155; 81.70347003154575; 88.95899053627761; 84.54258675078864; 88.01261829652996; 84.54258675078864; 88.32807570977917; 86.75078864353313; 70.34700315457413; 82.01892744479495; 82.33438485804416; 79.49526813880126; 82.33438485804416; 83.91167192429022; 78.86435331230284; 
87.38170347003155; 82.96529968454259; 86.1198738170347; 84.22712933753942; 86.1198738170347; 85.48895899053628; 87.06624605678233; 86.43533123028391; 85.8044164037855; 82.64984227129337; 70.03154574132492; 80.12618296529969; 78.86435331230284; 81.70347003154575; 81.70347003154575; 80.7570977917981; 78.23343848580441; 
86.43533123028391; 83.91167192429022; 84.85804416403786; 83.91167192429022; 84.85804416403786; 83.59621451104101; 86.75078864353313; 81.70347003154575; 86.43533123028391; 83.59621451104101; 70.66246056782335; 77.91798107255521; 81.07255520504731; 78.54889589905363; 79.17981072555204; 79.49526813880126; 80.12618296529969; 
87.38170347003155; 84.54258675078864; 87.38170347003155; 82.96529968454259; 88.01261829652996; 85.8044164037855; 87.06624605678233; 86.1198738170347; 85.8044164037855; 86.75078864353313; 65.93059936908517; 81.38801261829653; 84.22712933753942; 82.96529968454259; 82.64984227129337; 82.64984227129337; 80.4416403785489; 
83.2807570977918; 85.17350157728707; 85.48895899053628; 83.59621451104101; 84.54258675078864; 84.85804416403786; 84.22712933753942; 83.91167192429022; 84.22712933753942; 86.43533123028391; 70.66246056782335; 74.13249211356468; 81.07255520504731; 82.96529968454259; 83.91167192429022; 84.22712933753942; 81.70347003154575; 
83.2807570977918; 81.38801261829653; 83.91167192429022; 82.96529968454259; 83.59621451104101; 83.91167192429022; 84.22712933753942; 82.96529968454259; 84.85804416403786; 83.2807570977918; 68.13880126182966; 76.34069400630915; 82.33438485804416; 83.2807570977918; 81.38801261829653; 80.4416403785489; 80.12618296529969; 
87.38170347003155; 84.85804416403786; 87.69716088328076; 85.17350157728707; 88.32807570977917; 84.85804416403786; 88.64353312302839; 81.07255520504731; 86.75078864353313; 86.75078864353313; 71.92429022082018; 80.12618296529969; 83.2807570977918; 79.81072555205047; 79.81072555205047; 78.86435331230284; 78.86435331230284; 
